name,type,value,date,info
萨摩亚,882,67.923331,2009,
塞舌尔,690,66.297131,2009,
马尔代夫,462,60.362393,2009,
圣基茨和尼维斯,659,55.79189,2009,
利比里亚,430,54,2009,
塞拉利昂,694,52.220447,2009,
所罗门群岛,90,49.410049,2009,
冈比亚,270,44.852642,2009,
索马里,706,43.922867,2009,
圣卢西亚,662,40.048148,2009,
吉布提,262,33.389414,2009,
开曼群岛,136,30.710691,2009,
圣文森特和格林纳丁斯,670,30.096667,2009,
格林纳达,308,25.57037,2009,
安提瓜和巴布达,28,25.318519,2009,
汤加,776,21.282937,2009,
英属维尔京群岛,92,20.581,2009,
瓦努阿图,548,17.434752,2009,
圣多美和普林西比,678,17.150903,2009,
多米尼克,212,11.340741,2009,
东帝汶,626,10.856435,2009,
库克群岛,184,7.620821,2009,
基里巴斯,296,6.368727,2009,
帕劳,585,1.639,2009,
马绍尔群岛,584,1.064715,2009,
蒙特塞拉特,500,0.925926,2009,
图瓦卢,798,0.289404,2009,
中国,156,1920000,2010,
美国,840,1830000,2010,
日本,392,1190000,2010,
德国,276,682000,2010,
韩国,410,304000,2010,
意大利,380,302000,2010,
巴西,76,281000,2010,
法国,250,268000,2010,
印度,356,268000,2010,
英国,826,218000,2010,
俄罗斯联邦,643,195000,2010,
西班牙,724,174000,2010,
加拿大,124,167000,2010,
印度尼西亚,360,166000,2010,
墨西哥,484,165000,2010,
土耳其,792,117000,2010,
台湾,158,112208,2010,
瑞士,756,110000,2010,
泰国,764,106000,2010,
澳大利亚,36,95921.74476,2010,
荷兰,528,88768.22476,2010,
瑞典,752,79813.67619,2010,
波兰,616,74568.03635,2010,
阿根廷,32,67576.34041,2010,
奥地利,40,64578.04912,2010,
比利时,56,63664.15652,2010,
伊朗,364,62781.59947,2010,
马来西亚,458,59760.26264,2010,
沙特阿拉伯,682,58178.88745,2010,
委内瑞拉,862,50892.30453,2010,
南非,710,48994.41677,2010,
新加坡,702,47700.33186,2010,
波多黎各,630,46577.3,2010,
捷克,203,43985.12953,2010,
爱尔兰,372,43385.49634,2010,
菲律宾,608,42801.89261,2010,
芬兰,246,42312.71253,2010,
罗马尼亚,642,35815.16096,2010,
丹麦,208,35206.67843,2010,
埃及,818,34559.22674,2010,
以色列,376,32283.36491,2010,
挪威,578,30836.83993,2010,
葡萄牙,620,27577.30377,2010,
匈牙利,348,23855.01397,2010,
尼日利亚,566,23810.30435,2010,
智利,152,23542.0067,2010,
阿联酋,784,23091.34978,2010,
秘鲁,604,22950.13495,2010,
巴基斯坦,586,22816.66773,2010,
希腊,300,21662.36298,2010,
孟加拉国,50,18460.05852,2010,
乌克兰,804,17982.16785,2010,
斯洛伐克,703,16912.61953,2010,
哈萨克斯坦,398,16760.9114,2010,
新西兰,554,15886.62818,2010,
摩洛哥,504,14533.4106,2010,
白俄罗斯,112,12883.201,2010,
卡塔尔,634,11213.45899,2010,
斯里兰卡,144,10241.72221,2010,
古巴,192,10055,2010,
厄瓜多尔,218,9321.734,2010,
斯洛文尼亚,705,8433.008166,2010,
缅甸,104,8231.824954,2010,
多米尼加共和国,214,8122.72292,2010,
乌兹别克斯坦,860,8014.371408,2010,
危地马拉,320,7703.482922,2010,
突尼斯,788,7280.935764,2010,
克罗地亚,191,7242.183046,2010,
科威特,414,6897.957191,2010,
阿尔及利亚,12,6729.456789,2010,
立陶宛,440,6270.057654,2010,
阿曼,512,6203.259131,2010,
保加利亚,100,5928.285774,2010,
乌拉圭,858,5449.798161,2010,
哥斯达黎加,188,5389.888738,2010,
塞尔维亚,688,5383.645215,2010,
利比亚,434,4585.608274,2010,
肯尼亚,404,4502.131994,2010,
特立尼达和多巴哥,780,4338.869711,2010,
约旦,400,4320.624508,2010,
萨尔瓦多,222,4026.884,2010,
香港,344,3914.190711,2010,
安哥拉,24,3751.292208,2010,
巴林,48,3723.856383,2010,
刚果(金),180,3498.347409,2010,
赤道几内亚,226,3425.379992,2010,
科特迪瓦,384,3380.645431,2010,
伊拉克,368,3144.196581,2010,
朝鲜,408,3055.906019,2010,
黎巴嫩,422,2924.145937,2010,
叙利亚,760,2913.475075,2010,
拉脱维亚,428,2856.924923,2010,
卢森堡,442,2789.200821,2010,
爱沙尼亚,233,2676.667139,2010,
洪都拉斯,340,2619.282248,2010,
阿塞拜疆,31,2543.823584,2010,
越南,887,2291.287847,2010,
巴拉圭,600,2241.487683,2010,
多民族玻利维亚国,68,2214.527316,2010,
坦桑尼亚,834,2144.039793,2010,
加纳,288,2055.519645,2010,
文莱,96,2043.360792,2010,
阿富汗,4,1957.761729,2010,
波黑,70,1869.609519,2010,
乌干达,800,1855.112011,2010,
冰岛,352,1712.594062,2010,
柬埔寨,116,1651.925367,2010,
马里,466,1588.250546,2010,
塞内加尔,686,1561.635845,2010,
赞比亚,894,1535.76984,2010,
列支敦士登,438,1495.009611,2010,
斯威士兰,748,1441.072431,2010,
毛里求斯,480,1416.933294,2010,
纳米比亚,516,1407.727403,2010,
塞浦路斯,196,1307.074496,2010,
尼加拉瓜,558,1249.443001,2010,
格鲁吉亚,268,1229.663224,2010,
巴勒斯坦,275,1184,2010,
新喀里多尼亚,540,1138.288627,2010,
津巴布韦,716,1108.809155,2010,
马达加斯加,450,1100.663124,2010,
莫桑比克,508,1063.143291,2010,
埃塞俄比亚,231,1025.567015,2010,
牙买加,388,1023.324102,2010,
马耳他,470,992.921015,2010,
尼泊尔联邦民主共和国,524,968.082395,2010,
贝宁,204,963.281112,2010,
前南马其顿,807,928.076509,2010,
苏里南,740,916.618607,2010,
亚美尼亚,51,907.09753,2010,
塔吉克斯坦,762,831.885757,2010,
博茨瓦那,72,816.691097,2010,
吉尔吉斯斯坦,417,808.34324,2010,
老挝,418,790.786566,2010,
几内亚,324,728.737032,2010,
乍得,148,697.658048,2010,
马拉维,454,689.689059,2010,
阿尔巴尼亚,8,650.271788,2010,
加蓬,266,617.156898,2010,
布基纳法索,854,613.365827,2010,
摩尔多瓦,498,592.407261,2010,
海地,332,592.391144,2010,
圣马力诺,674,591.863696,2010,
蒙古,496,489.892284,2010,
刚果(布),178,436.00448,2010,
斐济,242,388.613336,2010,
巴布亚新几内亚,598,358.181182,2010,
卢旺达,646,356.695208,2010,
中非,140,354.115657,2010,
摩纳哥,492,313.686249,2010,
毛里塔尼亚,478,308.882935,2010,
莱索托,426,298.982295,2010,
法属波利尼西亚,258,277.922068,2010,
尼日尔,562,272.409165,2010,
多哥,768,261.098324,2010,
巴巴多斯,52,252.15,2010,
巴哈马,44,214.801676,2010,
布隆迪,108,208.147347,2010,
黑山,499,188.436463,2010,
伯利兹,84,170.593,2010,
澳门,446,155.956787,2010,
不丹,64,138.305909,2010,
圭亚那,328,133.974905,2010,
安道尔,20,124.363456,2010,
厄立特里亚,232,123.382114,2010,
阿鲁巴,533,98.033999,2010,
几内亚比绍,624,96.299642,2010,
佛得角,132,90.4153,2010,
萨摩亚,882,81.245034,2010,
塞舌尔,690,77.91009,2010,
百慕大,60,74.799021,2010,
格陵兰,304,73.523202,2010,
圣基茨和尼维斯,659,64.362194,2010,
马尔代夫,462,59.209985,2010,
所罗门群岛,90,57.709706,2010,
利比里亚,430,57,2010,
塞拉利昂,694,56.132144,2010,
科摩罗,174,53.847279,2010,
冈比亚,270,44.975085,2010,
圣卢西亚,662,38.344444,2010,
吉布提,262,35.595118,2010,
瓦努阿图,548,33.455158,2010,
圣文森特和格林纳丁斯,670,32.851852,2010,
开曼群岛,136,28.662099,2010,
格林纳达,308,26.622222,2010,
安提瓜和巴布达,28,24.77037,2010,
索马里,706,23.38558,2010,
汤加,776,22.665412,2010,
英属维尔京群岛,92,20.581,2010,
圣多美和普林西比,678,16.750295,2010,
多米尼克,212,11.662963,2010,
东帝汶,626,8.900173,2010,
基里巴斯,296,8.765624,2010,
库克群岛,184,8.358349,2010,
马绍尔群岛,584,2.795049,2010,
帕劳,585,1.542,2010,
蒙特塞拉特,500,0.855556,2010,
图瓦卢,798,0.353075,2010,
中国,156,2420000,2011,
美国,840,1910000,2011,
日本,392,1210000,2011,
德国,276,773000,2011,
韩国,410,342000,2011,
意大利,380,323000,2011,
巴西,76,308000,2011,
印度,356,302000,2011,
法国,250,292000,2011,
英国,826,234000,2011,
俄罗斯联邦,643,232000,2011,
印度尼西亚,360,194000,2011,
加拿大,124,184000,2011,
西班牙,724,184000,2011,
墨西哥,484,181000,2011,
土耳其,792,137000,2011,
瑞士,756,134000,2011,
台湾,158,115356,2011,
澳大利亚,36,109000,2011,
泰国,764,108000,2011,
荷兰,528,97280.16811,2011,
瑞典,752,90636.49379,2011,
波兰,616,84125.14537,2011,
阿根廷,32,84033.7736,2011,
伊朗,364,73562.9373,2011,
奥地利,40,71547.04125,2011,
马来西亚,458,69482.93818,2011,
比利时,56,67284.27958,2011,
沙特阿拉伯,682,67200.8658,2011,
新加坡,702,52394.94666,2011,
爱尔兰,372,51209.74625,2011,
捷克,203,50283.57766,2011,
南非,710,49949.92425,2011,
菲律宾,608,47277.07516,2011,
波多黎各,630,46760,2011,
芬兰,246,44712.26121,2011,
委内瑞拉,862,40346.21034,2011,
罗马尼亚,642,39794.87908,2011,
丹麦,208,37989.37579,2011,
以色列,376,34533.50157,2011,
挪威,578,33647.49566,2011,
埃及,818,33534.91989,2011,
尼日利亚,566,29425.43698,2011,
巴基斯坦,586,29274.403,2011,
智利,152,27776.80563,2011,
葡萄牙,620,27745.99463,2011,
阿联酋,784,27066.70805,2011,
匈牙利,348,26232.61794,2011,
秘鲁,604,25921.35362,2011,
希腊,300,22485.72353,2011,
哈萨克斯坦,398,21355.67592,2011,
孟加拉国,50,19756.97348,2011,
乌克兰,804,19413.0882,2011,
斯洛伐克,703,18731.147,2011,
新西兰,554,18418.23589,2011,
白俄罗斯,112,16319.09883,2011,
卡塔尔,634,15876.0989,2011,
摩洛哥,504,15705.68149,2011,
斯里兰卡,144,12029.7065,2011,
缅甸,104,11416.36727,2011,
古巴,192,10662.97229,2011,
厄瓜多尔,218,10338.482,2011,
乌兹别克斯坦,860,9368.431432,2011,
斯洛文尼亚,705,9355.545937,2011,
危地马拉,320,8886.240538,2011,
多米尼加共和国,214,8731.361589,2011,
科威特,414,8645.587093,2011,
立陶宛,440,7982.587813,2011,
保加利亚,100,7876.024293,2011,
阿曼,512,7750.151482,2011,
克罗地亚,191,7729.422197,2011,
突尼斯,788,7605.936506,2011,
阿尔及利亚,12,7315.930658,2011,
塞尔维亚,688,6568.86221,2011,
乌拉圭,858,6107.265592,2011,
哥斯达黎加,188,5909.365063,2011,
特立尼达和多巴哥,780,5432.995205,2011,
伊拉克,368,5241.675214,2011,
肯尼亚,404,4929.741388,2011,
约旦,400,4792.447982,2011,
赤道几内亚,226,4792.393292,2011,
安哥拉,24,4590.865193,2011,
巴林,48,4330.191402,2011,
萨尔瓦多,222,4291.59,2011,
刚果(金),180,3968.71618,2011,
香港,344,3928.314491,2011,
朝鲜,408,3443.201702,2011,
爱沙尼亚,233,3367.320928,2011,
拉脱维亚,428,3364.751852,2011,
科特迪瓦,384,3296.492275,2011,
洪都拉斯,340,3045.174637,2011,
文莱,96,3044.394548,2011,
黎巴嫩,422,3026.202322,2011,
卢森堡,442,2965.46246,2011,
巴拉圭,600,2752.224382,2011,
阿塞拜疆,31,2630.411299,2011,
坦桑尼亚,834,2564.404009,2011,
加纳,288,2541.2574,2011,
叙利亚,760,2517.433913,2011,
阿富汗,4,2506.491132,2011,
多民族玻利维亚国,68,2477.422927,2011,
越南,887,2407.319726,2011,
乌干达,800,2297.258393,2011,
波黑,70,2035.20753,2011,
柬埔寨,116,1946.573857,2011,
冰岛,352,1902.772861,2011,
塞内加尔,686,1832.85537,2011,
马里,466,1827.914686,2011,
赞比亚,894,1763.267097,2011,
纳米比亚,516,1694.32833,2011,
格鲁吉亚,268,1625.477277,2011,
毛里求斯,480,1597.150906,2011,
列支敦士登,438,1557.90938,2011,
斯威士兰,748,1524.581605,2011,
马达加斯加,450,1456.792264,2011,
尼加拉瓜,558,1373.452056,2011,
莫桑比克,508,1351.999834,2011,
新喀里多尼亚,540,1308.5803,2011,
津巴布韦,716,1293.484694,2011,
巴勒斯坦,275,1282.9,2011,
塞浦路斯,196,1269.192093,2011,
前南马其顿,807,1197.445447,2011,
牙买加,388,1136.278312,2011,
吉尔吉斯斯坦,417,1132.223295,2011,
埃塞俄比亚,231,1122.418285,2011,
马耳他,470,1092.64511,2011,
尼泊尔联邦民主共和国,524,1087.962713,2011,
亚美尼亚,51,1084.14596,2011,
贝宁,204,1040.108593,2011,
塔吉克斯坦,762,947.858184,2011,
加蓬,266,935.814403,2011,
老挝,418,933.663554,2011,
苏里南,740,920.568544,2011,
博茨瓦那,72,888.273045,2011,
马拉维,454,805.965156,2011,
利比亚,434,798.920073,2011,
乍得,148,794.459436,2011,
摩尔多瓦,498,752.969996,2011,
布基纳法索,854,752.58,2011,
海地,332,736.5852,2011,
蒙古,496,735.966701,2011,
阿尔巴尼亚,8,729.866711,2011,
几内亚,324,710.495313,2011,
圣马力诺,674,562.95388,2011,
刚果(布),178,515.595405,2011,
巴布亚新几内亚,598,466.475756,2011,
斐济,242,450.101768,2011,
卢旺达,646,391.46668,2011,
中非,140,390.925749,2011,
摩纳哥,492,375.852879,2011,
毛里塔尼亚,478,352.164865,2011,
莱索托,426,335.626098,2011,
尼日尔,562,305.048393,2011,
法属波利尼西亚,258,286.631636,2011,
多哥,768,278.659552,2011,
巴巴多斯,52,265.05,2011,
黑山,499,225.639556,2011,
布隆迪,108,224.233589,2011,
巴哈马,44,220.73355,2011,
伯利兹,84,200.418,2011,
澳门,446,169.863384,2011,
厄立特里亚,232,155.121951,2011,
不丹,64,150.948137,2011,
圭亚那,328,145.714036,2011,
安道尔,20,124.820107,2011,
几内亚比绍,624,121.88203,2011,
阿鲁巴,533,106.802233,2011,
佛得角,132,101.532836,2011,
格陵兰,304,86.761972,2011,
萨摩亚,882,85.025413,2011,
塞舌尔,690,78.383047,2011,
马尔代夫,462,71.59291,2011,
所罗门群岛,90,69.006953,2011,
塞拉利昂,694,66.331786,2011,
百慕大,60,65.214182,2011,
圣基茨和尼维斯,659,64.716269,2011,
科摩罗,174,62.91612,2011,
利比里亚,430,61,2011,
冈比亚,270,49.548021,2011,
圣卢西亚,662,41.07037,2011,
吉布提,262,37.361932,2011,
瓦努阿图,548,33.374626,2011,
圣文森特和格林纳丁斯,670,29.301852,2011,
开曼群岛,136,28.743136,2011,
汤加,776,26.547894,2011,
格林纳达,308,26.3,2011,
安提瓜和巴布达,28,25.555556,2011,
索马里,706,23.291536,2011,
圣多美和普林西比,678,19.432542,2011,
英属维尔京群岛,92,18.321,2011,
多米尼克,212,13.311111,2011,
基里巴斯,296,10.518501,2011,
东帝汶,626,9.484069,2011,
库克群岛,184,8.769084,2011,
马绍尔群岛,584,4.952089,2011,
帕劳,585,1.766,2011,
蒙特塞拉特,500,0.855556,2011,
图瓦卢,798,0.40354,2011,
中国,156,2690000,2012,
美国,840,1980000,2012,
日本,392,1220000,2012,
德国,276,724000,2012,
韩国,410,344000,2012,
印度,356,294000,2012,
意大利,380,286000,2012,
法国,250,273000,2012,
巴西,76,263000,2012,
俄罗斯联邦,643,249000,2012,
英国,826,234000,2012,
印度尼西亚,360,197000,2012,
墨西哥,484,196000,2012,
加拿大,124,189000,2012,
西班牙,724,162000,2012,
土耳其,792,139000,2012,
瑞士,756,125000,2012,
泰国,764,112000,2012,
澳大利亚,36,105000,2012,
荷兰,528,88750.56903,2012,
阿根廷,32,88475.18317,2012,
伊朗,364,87099.75664,2012,
瑞典,752,82554.49342,2012,
波兰,616,81744.07923,2012,
马来西亚,458,72756.38984,2012,
沙特阿拉伯,682,72047.87495,2012,
奥地利,40,68399.08475,2012,
比利时,56,62713.73671,2012,
新加坡,702,54309.66822,2012,
菲律宾,608,51408.48543,2012,
委内瑞拉,862,48242.60369,2012,
波多黎各,630,46971.4,2012,
南非,710,46439.51973,2012,
捷克,203,46086.11927,2012,
爱尔兰,372,45960.80443,2012,
埃及,818,44702.85541,2012,
丹麦,208,37406.28659,2012,
芬兰,246,37347.08849,2012,
尼日利亚,566,35484.71156,2012,
以色列,376,34686.20588,2012,
罗马尼亚,642,34053.71663,2012,
挪威,578,33701.07435,2012,
巴基斯坦,586,30083.81677,2012,
秘鲁,604,29214.20867,2012,
智利,152,28863.80704,2012,
阿联酋,784,28778.86442,2012,
葡萄牙,620,24625.94831,2012,
匈牙利,348,23893.47598,2012,
哈萨克斯坦,398,23047.90343,2012,
乌克兰,804,21763.40403,2012,
孟加拉国,50,20513.32114,2012,
希腊,300,19757.00075,2012,
卡塔尔,634,19662.36264,2012,
新西兰,554,18691.81359,2012,
斯洛伐克,703,17794.09078,2012,
白俄罗斯,112,16278.87874,2012,
摩洛哥,504,14967.47726,2012,
斯里兰卡,144,13305.43401,2012,
缅甸,104,12259.09832,2012,
古巴,192,11778,2012,
厄瓜多尔,218,11390.409,2012,
乌兹别克斯坦,860,10478.75696,2012,
科威特,414,10380.96059,2012,
危地马拉,320,9634.478122,2012,
多米尼加共和国,214,9099.293183,2012,
斯洛文尼亚,705,8687.865463,2012,
阿曼,512,8175.51032,2012,
立陶宛,440,8012.428296,2012,
阿尔及利亚,12,7523.106255,2012,
保加利亚,100,7366.249466,2012,
突尼斯,788,7317.435371,2012,
克罗地亚,191,6950.696907,2012,
哥斯达黎加,188,6274.184338,2012,
乌拉圭,858,6240.492945,2012,
塞尔维亚,688,6171.565691,2012,
伊拉克,368,5933.500071,2012,
安哥拉,24,5561.139921,2012,
肯尼亚,404,5554.293111,2012,
约旦,400,4988.875093,2012,
特立尼达和多巴哥,780,4817.560533,2012,
巴林,48,4568.76525,2012,
刚果(金),180,4501.849038,2012,
萨尔瓦多,222,4397.502,2012,
香港,344,3945.120707,2012,
赤道几内亚,226,3826.331379,2012,
科特迪瓦,384,3745.977178,2012,
利比亚,434,3696.549101,2012,
朝鲜,408,3485.72858,2012,
拉脱维亚,428,3286.544755,2012,
洪都拉斯,340,3276.986071,2012,
黎巴嫩,422,3274.116086,2012,
爱沙尼亚,233,3205.088665,2012,
文莱,96,3166.317153,2012,
阿塞拜疆,31,2951.71352,2012,
坦桑尼亚,834,2905.818699,2012,
多民族玻利维亚国,68,2766.467122,2012,
越南,887,2722.709266,2012,
卢森堡,442,2701.689949,2012,
巴拉圭,600,2698.583646,2012,
阿富汗,4,2569.645462,2012,
加纳,288,2373.850337,2012,
乌干达,800,2320.638069,2012,
柬埔寨,116,2120.515745,2012,
马里,466,1973.397552,2012,
叙利亚,760,1886.781364,2012,
波黑,70,1816.578342,2012,
赞比亚,894,1804.565532,2012,
格鲁吉亚,268,1749.895787,2012,
塞内加尔,686,1740.037535,2012,
冰岛,352,1630.723978,2012,
巴勒斯坦,275,1600.6,2012,
毛里求斯,480,1592.496677,2012,
纳米比亚,516,1586.6905,2012,
列支敦士登,438,1551.800694,2012,
斯威士兰,748,1517.000364,2012,
尼加拉瓜,558,1496.258729,2012,
埃塞俄比亚,231,1443.622958,2012,
津巴布韦,716,1419.823362,2012,
莫桑比克,508,1389.10672,2012,
乍得,148,1338.312799,2012,
牙买加,388,1191.164979,2012,
新喀里多尼亚,540,1096.371877,2012,
马达加斯加,450,1092.220031,2012,
尼泊尔联邦民主共和国,524,1070.038343,2012,
苏里南,740,1060.363939,2012,
塔吉克斯坦,762,1044.344576,2012,
塞浦路斯,196,1038.040141,2012,
贝宁,204,1025.308868,2012,
马耳他,470,1016.325971,2012,
亚美尼亚,51,1000.845333,2012,
前南马其顿,807,997.781386,2012,
加蓬,266,941.796928,2012,
蒙古,496,919.773678,2012,
老挝,418,915.567734,2012,
博茨瓦那,72,856.154219,2012,
几内亚,324,804.271043,2012,
海地,332,802.150678,2012,
吉尔吉斯斯坦,417,797.355926,2012,
摩尔多瓦,498,784.661981,2012,
布基纳法索,854,753.905078,2012,
阿尔巴尼亚,8,568.487378,2012,
巴布亚新几内亚,598,558.155605,2012,
刚果(布),178,524.169983,2012,
圣马力诺,674,480.311677,2012,
斐济,242,459.256456,2012,
卢旺达,646,439.528138,2012,
马拉维,454,421.872701,2012,
尼日尔,562,419.9718,2012,
毛里塔尼亚,478,391.072753,2012,
中非,140,380.224445,2012,
摩纳哥,492,324.604821,2012,
巴哈马,44,315.8,2012,
莱索托,426,290.288161,2012,
法属波利尼西亚,258,280.021237,2012,
巴巴多斯,52,249.55,2012,
多哥,768,248.643003,2012,
布隆迪,108,245.25173,2012,
澳门,446,201.50532,2012,
伯利兹,84,189.5555,2012,
厄立特里亚,232,177.95122,2012,
黑山,499,166.626065,2012,
不丹,64,161.36921,2012,
圭亚那,328,151.919024,2012,
几内亚比绍,624,120.814342,2012,
安道尔,20,106.720651,2012,
阿鲁巴,533,104.602981,2012,
佛得角,132,99.5841,2012,
塞舌尔,690,89.283088,2012,
萨摩亚,882,87.342462,2012,
所罗门群岛,90,87.217173,2012,
利比里亚,430,79,2012,
格陵兰,304,78.325752,2012,
塞拉利昂,694,76.707737,2012,
马尔代夫,462,75.748161,2012,
科摩罗,174,61.758357,2012,
圣基茨和尼维斯,659,61.603029,2012,
百慕大,60,52.10175,2012,
冈比亚,270,52.085701,2012,
圣卢西亚,662,39.825926,2012,
吉布提,262,39.775828,2012,
开曼群岛,136,29.991279,2012,
圣文森特和格林纳丁斯,670,29.708148,2012,
索马里,706,28.51145,2012,
瓦努阿图,548,28.109567,2012,
汤加,776,26.461073,2012,
格林纳达,308,25.97037,2012,
安提瓜和巴布达,28,24.927778,2012,
英属维尔京群岛,92,20.249,2012,
圣多美和普林西比,678,18.642941,2012,
多米尼克,212,14.348597,2012,
基里巴斯,296,9.453312,2012,
东帝汶,626,9.209161,2012,
库克群岛,184,8.38381,2012,
帕劳,585,2.146,2012,
马绍尔群岛,584,2.090658,2012,
蒙特塞拉特,500,1.022222,2012,
图瓦卢,798,0.441025,2012,
中国,156,2940000,2013,
美国,840,2040000,2013,
日本,392,1000000,2013,
德国,276,757000,2013,
韩国,410,369000,2013,
意大利,380,295000,2013,
印度,356,292000,2013,
法国,250,286000,2013,
俄罗斯联邦,643,260000,2013,
巴西,76,259000,2013,
英国,826,248000,2013,
墨西哥,484,202000,2013,
印度尼西亚,360,192000,2013,
加拿大,124,177000,2013,
西班牙,724,167000,2013,
土耳其,792,154000,2013,
瑞士,756,128000,2013,
泰国,764,117000,2013,
澳大利亚,36,98270.67472,2013,
阿根廷,32,92065.20162,2013,
荷兰,528,88528.43012,2013,
瑞典,752,85969.3638,2013,
波兰,616,83368.22456,2013,
伊朗,364,74153.05087,2013,
沙特阿拉伯,682,74152.353,2013,
马来西亚,458,73838.70281,2013,
奥地利,40,70942.97101,2013,
比利时,56,65145.9893,2013,
菲律宾,608,55491.81072,2013,
新加坡,702,52614.88052,2013,
波多黎各,630,47580.9,2013,
爱尔兰,372,47490.62464,2013,
捷克,203,46550.27316,2013,
尼日利亚,566,45980.96852,2013,
委内瑞拉,862,45716.55828,2013,
埃及,818,44973.46195,2013,
南非,710,42534.19111,2013,
丹麦,208,40473.1811,2013,
芬兰,246,39355.55818,2013,
罗马尼亚,642,38873.20896,2013,
以色列,376,36109.00586,2013,
挪威,578,34595.06383,2013,
智利,152,30943.91347,2013,
巴基斯坦,586,29886.29242,2013,
秘鲁,604,29837.5325,2013,
阿联酋,784,29430.9918,2013,
葡萄牙,620,26129.29839,2013,
匈牙利,348,25558.6267,2013,
孟加拉国,50,25239.31307,2013,
哈萨克斯坦,398,25166.02821,2013,
乌克兰,804,20649.9437,2013,
卡塔尔,634,20280.21978,2013,
希腊,300,20249.27122,2013,
新西兰,554,19541.45004,2013,
斯洛伐克,703,18128.54351,2013,
白俄罗斯,112,16612.76879,2013,
摩洛哥,504,16571.9987,2013,
斯里兰卡,144,13350.16609,2013,
厄瓜多尔,218,12407.628,2013,
缅甸,104,12375.65448,2013,
古巴,192,12138,2013,
乌兹别克斯坦,860,11540.75452,2013,
危地马拉,320,10273.97398,2013,
科威特,414,10240.86081,2013,
斯洛文尼亚,705,9231.493511,2013,
多米尼加共和国,214,9171.745869,2013,
阿曼,512,8529.167566,2013,
立陶宛,440,8170.273001,2013,
阿尔及利亚,12,7776.085063,2013,
突尼斯,788,7358.148766,2013,
塞尔维亚,688,7319.568078,2013,
保加利亚,100,7051.055263,2013,
克罗地亚,191,6920.849089,2013,
安哥拉,24,6512.219399,2013,
乌拉圭,858,6481.619892,2013,
哥斯达黎加,188,6258.543637,2013,
肯尼亚,404,5786.578882,2013,
约旦,400,5604.744587,2013,
伊拉克,368,5391.114923,2013,
科特迪瓦,384,5065.727087,2013,
刚果(金),180,5026.566995,2013,
巴林,48,4821.438604,2013,
萨尔瓦多,222,4573.61,2013,
赤道几内亚,226,4231.802772,2013,
特立尼达和多巴哥,780,4208.638791,2013,
香港,344,3888.086643,2013,
朝鲜,408,3667.013695,2013,
黎巴嫩,422,3604,2013,
爱沙尼亚,233,3426.36731,2013,
拉脱维亚,428,3399.499467,2013,
洪都拉斯,340,3199.391104,2013,
阿塞拜疆,31,3126.413743,2013,
巴拉圭,600,3050.34874,2013,
多民族玻利维亚国,68,3043.801287,2013,
卢森堡,442,3016.285341,2013,
文莱,96,2985.237264,2013,
坦桑尼亚,834,2858.789925,2013,
越南,887,2801.842803,2013,
加纳,288,2456.656687,2013,
利比亚,434,2405.380896,2013,
阿富汗,4,2365.316272,2013,
柬埔寨,116,2358.90496,2013,
乌干达,800,2323.168645,2013,
波黑,70,1988.269887,2013,
格鲁吉亚,268,1879.898667,2013,
列支敦士登,438,1841.178386,2013,
马里,466,1829.307205,2013,
塞内加尔,686,1779.226218,2013,
冰岛,352,1755.204144,2013,
赞比亚,894,1735.136389,2013,
埃塞俄比亚,231,1723.076144,2013,
毛里求斯,480,1686.816732,2013,
巴勒斯坦,275,1594.6,2013,
尼加拉瓜,558,1591.932723,2013,
叙利亚,760,1487.42852,2013,
津巴布韦,716,1456.964007,2013,
纳米比亚,516,1399.14892,2013,
莫桑比克,508,1381.587728,2013,
斯威士兰,748,1367.36941,2013,
新喀里多尼亚,540,1213.986784,2013,
贝宁,204,1172.969711,2013,
吉尔吉斯斯坦,417,1156.594652,2013,
牙买加,388,1153.296059,2013,
马达加斯加,450,1151.650637,2013,
蒙古,496,1097.370477,2013,
尼泊尔联邦民主共和国,524,1078.700982,2013,
亚美尼亚,51,1076.84417,2013,
前南马其顿,807,1072.478361,2013,
塔吉克斯坦,762,1071.127219,2013,
加蓬,266,1011.236602,2013,
老挝,418,1007.375185,2013,
乍得,148,978.034093,2013,
苏里南,740,966.767273,2013,
马耳他,470,964.736297,2013,
塞浦路斯,196,925.833498,2013,
几内亚,324,904.749612,2013,
摩尔多瓦,498,897.517422,2013,
博茨瓦那,72,867.388226,2013,
海地,332,842.541559,2013,
阿尔巴尼亚,8,646.455586,2013,
布基纳法索,854,638.778188,2013,
刚果(布),178,605.173624,2013,
巴布亚新几内亚,598,554.686769,2013,
圣马力诺,674,518.39712,2013,
尼日尔,562,510.51328,2013,
斐济,242,484.653604,2013,
卢旺达,646,450.021359,2013,
马拉维,454,448.871375,2013,
摩纳哥,492,409.607965,2013,
毛里塔尼亚,478,385.790066,2013,
中非,140,351.26409,2013,
多哥,768,339.81254,2013,
法属波利尼西亚,258,292.481514,2013,
巴哈马,44,288.4,2013,
莱索托,426,268.204929,2013,
布隆迪,108,263.483001,2013,
巴巴多斯,52,254.8,2013,
澳门,446,205.776375,2013,
厄立特里亚,232,204.617886,2013,
黑山,499,180.499692,2013,
圭亚那,328,176.079652,2013,
伯利兹,84,160.783,2013,
不丹,64,149.812103,2013,
几内亚比绍,624,132.61071,2013,
佛得角,132,107.360113,2013,
