cus,cus_code,mon,cus_simple,mon_axis,influence_i,contribution_h_i,contribution_t_i,sum_time_i,sum_time_change_h_i,sum_time_change_t_i,influence_e,contribution_h_e,contribution_t_e,sum_time_e,sum_time_change_e,sum_time_change_t_e,time_i,time_e,time_paperless_i,time_paperless_e,time_paper_i,time_paper_e,time_pre_declare_i,time_pre_declare_e,time_normal_declare_i,time_normal_declare_e,time_man_examine_i,time_man_examine_e,time_com_examine_i,time_com_examine_e,time_check_i,time_check_e,time_nocheck_i,time_nocheck_e,time_tax_i,time_tax_e,time_notax_i,time_notax_e,passtime_man_examine_i,passtime_man_examine_e,passtime_check_i,passtime_check_e,passtime_bill_i,passtime_bill_e,passtime_tax_i,passtime_tax_e,passtime_etax_i,passtime_etax_e,passtime_no_etax_i,passtime_no_etax_e,time_without_pct1_i,time_without_pct5_i,time_without_pct10_i,time_pct1_i,time_pct5_i,time_pct10_i,time_without_pct1_e,time_without_pct5_e,time_without_pct10_e,time_pct1_e,time_pct5_e,time_pct10_e,num_all_i,num_all_e,rate24_i,rate24_e
泉石狮办,37AD,201601,石狮,1601,3.571358635,-8.03709489,2.377711081,11234.46,4079.16,-5831.16,0.811610424,-1.216937767,5.61622696,1451.73,220.21,-796.29,33.14,2.23,33.42,2.21,9.66,17.49,0.03,0,33.23,2.23,29.98,0.58,43.69,2.25,60.15,12.67,4.98,2,27.38,0,116.02,2.23,2.16,0.58,17.37,2.69,1.88,2.33,9.97,0,8.06,0,25.3,0,30.63,23.84,18.02,313.9,220.8,173.32,2.04,1.42,1.04,23.34,17.94,12.97,339,651,67.55,99.54
泉石狮办,37AD,201602,石狮,1602,1.822845958,7.088456919,3.862862866,3830.05,-7404.41,-6055.25,0.830506166,0.771227478,3.49058997,1012,-439.73,-2504.24,17.65,3.68,15.31,3.68,99.92,0,0,0,17.65,3.68,17.47,0,18.91,3.68,28.45,26.75,11.21,3.25,17.19,0,41.74,3.68,1.48,0,6.05,4.36,7.38,3.66,2.4,0,2.17,0,6.31,0,14.72,12.64,10.86,332.16,121.32,80.94,3.5,2.8,1.98,27.53,21.38,19.28,217,275,76.96,98.55
泉石狮办,37AD,201603,石狮,1603,1.910149701,-2.007348293,8.475972953,7618.4,3788.35,-3568.16,1.887532279,-4.940947775,-4.399497584,3096.24,2084.24,2844.87,14.24,4.56,14.17,4.56,31.57,0,0,0,14.24,4.56,13.87,1.99,16.18,4.57,30.7,16.09,3.6,3.83,10.83,0,89.98,4.56,1.13,0.67,11.92,5.51,1.77,4.55,2.33,0,1.8,0,10.96,0,10.8,9.48,8.5,378.67,107.27,66.36,4.35,3.63,2.87,27.34,22.73,19.91,535,679,84.3,97.35
泉石狮办,37AD,201604,石狮,1604,1.904430119,-1.81809236,45.90900646,8098.77,480.37,-8723.23,1.942734292,-2.097779607,0.747981977,4321.41,1225.17,-747.51,16.23,5.09,15.94,5.09,64.28,0,0,0,16.23,5.09,14.4,2.59,28.19,5.11,27.43,13.17,6.49,4.67,16.15,0,18.31,5.09,1.78,1.15,7.82,4.6,2.22,5.27,4.02,0,3.09,0,17.53,0,14.75,12.56,11.39,199.2,88.82,60.64,4.88,4.28,3.58,26.64,20.54,18.84,499,849,77.96,98.47
泉石狮办,37AD,201605,石狮,1605,8.332310948,-52.77207416,-40.05403411,40559.2,32460.43,23243.36,3.532271618,-9.80511608,-7.690075081,6920.76,2599.35,5685.96,83.8,5.88,20,5.88,5166.48,0,0,0,83.8,5.88,47.09,2.94,425.18,5.9,36.52,11.53,122.88,5.74,16.14,0,2062.88,5.88,1.92,2.94,6.39,3.86,1.68,6.36,5.15,0,4.25,0,19.28,0,18.34,13.49,11.78,7938.95,1431.5,737.99,5.7,5.2,4.55,25.03,19.08,17.99,484,1177,75.83,99.32
泉石狮办,37AD,201606,石狮,1606,3.291463425,168.4591162,4.46557331,15532.88,-25026.32,-1233.67,1.698118085,21.69343729,-2.463903707,3021.92,-3898.84,1351.02,37.16,3.74,37.19,3.74,34.68,0,0,0,37.16,3.74,0,0,0,0,51.19,15.4,18.07,3.49,23.33,0,327.8,3.74,1.31,1.24,15.51,2.71,3.12,4.05,8.13,0,6.52,0,17.63,0,23.01,18.25,14.38,1502.29,413.54,246.71,3.43,2.85,2.09,35.1,20.87,18.8,418,808,71.05,99.26
泉石狮办,37AD,201607,石狮,1607,2.579674037,7.746133347,57.52771067,10496.64,-5036.24,-3790.8,1.471247559,14.20462046,-2.43193792,2656.08,-365.84,1234.78,19.88,5.27,19.83,5.27,49.04,0,0,0,19.88,5.27,0,0,0,0,32.84,11.11,11.26,5.08,18.06,0,55.17,5.27,2.58,4.76,9.37,4.18,3.75,6.25,6.73,0,4.22,0,25.22,0,17.73,14.78,12.55,245,118.42,87,5.09,4.56,3.87,23.96,18.9,18.02,528,504,77.08,99.6
泉石狮办,37AD,201608,石狮,1608,1.98453592,16.80157326,1.813796383,8330.85,-2165.79,-5651.82,2.252344666,-11.06639914,-15.40837669,4426.56,1770.48,3633.4,16.83,4.64,16.7,4.64,38.11,0,0,0.73,16.83,4.65,0,0,0,0,29.24,10.87,6.75,4.49,15.47,0,71.7,4.64,1.23,0.4,10.31,3.9,2.4,5.43,4.67,0,3.41,0,16.89,0,14.22,11.77,10.96,337.16,116.1,70.26,4.45,3.9,3.17,25.25,19.06,17.99,495,954,83.64,99.37
泉石狮办,37AD,201609,石狮,1609,1.347923785,8.0183918,56.55664444,6043.02,-2287.83,-7156.74,1.606609306,3.588206398,-5.523865479,2128.57,-2297.99,958.99,13.34,3.23,13.37,3.23,5.76,0,0,0,13.34,3.23,0,0,0,0,24.04,19.03,4.49,3.06,12.98,0,19.98,3.23,1.21,0.51,5.78,4.81,1.02,4.2,4.8,0,3.75,0,19.92,0,12.7,11.34,10.53,84.93,52.43,38.76,3.04,2.43,1.63,23.39,18.85,17.84,453,659,84.99,99.7
泉石狮办,37AD,201610,石狮,1610,1.698786517,0.300189119,39.94601156,5705.4,-337.62,-8161.09,2.569467061,-218.8440933,-11.12184908,3419.4,1290.83,1519.1,11.1,4.1,10.59,4.1,141.77,0,0,0,11.1,4.1,0,0,0,0,25.93,18.26,4.94,3.97,10.45,0,77.73,4.1,1.42,1.02,7.77,5.54,1.95,5.06,4.01,0,3.07,0,15.03,0,9.51,8.32,7.36,172.97,65.54,45.12,3.91,3.35,2.61,24.25,18.63,17.64,514,834,89.88,99.4
泉石狮办,37AD,201611,石狮,1611,2.09791326,-3.881909213,0.251254545,8622.22,2916.82,-254.48,2.432993229,0.245398049,-10.3980929,3402.76,-16.64,710.98,14.54,3.88,14.5,3.88,27.15,0,0,0,14.54,3.88,0,0,0,0,30.83,14.35,5.01,3.61,14.43,0,21.57,3.88,1.47,0.66,12.67,5.4,2.33,4.88,4.29,0,3.5,0,13.53,0,13.42,10.26,8.62,146.79,97.84,68.1,3.66,3.06,2.28,27.57,19.76,18.39,593,877,85.67,98.86
泉石狮办,37AD,201612,石狮,1612,2.420497589,-57.46108888,-6.303916957,9894.42,1272.2,2739.12,1.704304105,1.960800532,-23.59744116,2857.53,-545.23,1626.01,19.71,4.31,19.79,4.31,15.95,0,0,0,19.71,4.35,0,0,0,0,32.63,16,7.78,4.09,19.49,0,23.9,4.31,2.08,1.5,15.66,4.1,3.01,5.25,5.12,0,3.49,0,18.19,0,18.17,14.72,12.9,172.59,114.86,81.23,3.9,3.27,2.5,48.45,24.08,20.67,502,663,80.68,98.64
泉石狮办,37AD,201701,石狮,1701,2.823075497,0.376982234,5.918037377,9640.8,-253.62,-1593.66,1.246512732,0.826537351,-4.25924886,2551.5,-306.03,1099.77,18.72,4.5,18.62,4.5,36.08,0,0,0,18.72,4.5,17.1,5.24,30.33,4.49,36.76,13.56,6.7,4.32,17.75,0,45.57,4.5,1.64,5.24,12.93,2.67,2.48,5.62,3.8,0,2.56,0,13.55,0,16.67,13.85,11.5,228.37,114.21,84.46,4.3,3.68,2.94,27.21,20.32,18.8,515,567,76.12,98.77
泉石狮办,37AD,201702,石狮,1702,1.584880977,24.98035822,-1.143625638,5125.92,-4514.88,1295.87,1.360290859,1.15349812,-0.807175099,1252.41,-1299.09,240.41,10.86,3.27,10.87,3.27,5.3,0,0,0,10.86,3.27,10.03,3.14,16.85,3.27,27.85,30.52,4.67,2.76,10.61,0,22.37,3.27,1.26,3.14,9.48,16.5,2.71,3.4,2.96,0,2.54,0,13.85,0,9.75,8.3,7.35,139.9,60.69,42.59,2.92,2.19,1.38,47.63,23.94,20.38,472,383,88.56,98.43
泉石狮办,37AD,201703,石狮,1703,2.633710922,-4.388437622,-5.081291694,13609.53,8483.61,5991.13,2.285071779,-3.260578155,-6.543150867,4098.3,2845.89,1002.06,20.97,5.7,21.01,5.7,16.39,0,0,0,20.97,5.7,14.55,4.2,56.16,5.71,56.2,14.71,7.55,5.53,20.86,0,29.13,5.7,2,3.14,30.68,3.49,3.14,6.13,3.89,0,3.42,0,11.53,0,16.83,11.93,9.62,464.47,195.19,124.65,5.52,5.03,4.37,23.82,18.72,17.84,649,719,79.51,99.3
泉石狮办,37AD,201704,石狮,1704,2.753281191,2.252550207,-8.55925054,10830.02,-2779.51,2731.25,2.089158082,3.747383165,1.582447938,3304.24,-794.06,-1017.17,18.02,4.12,18.06,4.12,6.48,0,0,0,18.02,4.12,14.08,0.54,37.32,4.16,50.16,17.01,5.45,3.99,18.05,0,0,4.12,1.85,0.54,31.03,5.02,2.06,4.81,3.29,0,3.05,0,8.41,0,15.25,10.66,8.5,292.97,158.1,103.93,3.93,3.38,2.64,22.17,18.14,17.46,601,802,80.87,99.5
泉石狮办,37AD,201705,石狮,1705,2.312068149,-0.911567274,93.76874174,11959.64,1129.62,-28599.56,1.988523099,10.25356091,9.608481305,3106.78,-197.46,-3813.98,16.94,3.26,16.97,3.26,12.96,0,0,0,16.94,3.26,13.04,1.76,41.13,3.28,53.46,8.99,5.08,3.13,17.01,0,0.04,3.26,1.07,1.26,25.5,2.58,2.45,4.3,2.61,0,1.92,0,10.89,0,13.63,9.24,7.14,347.71,164.64,105.97,3.09,2.5,1.72,20.3,17.8,17.13,706,953,83.85,99.69
泉石狮办,3705,201401,石狮,1401,2.468596993,0,0,25487.16,0,0,1.205258647,0,0,7269.02,0,0,45.19,8.93,0,0,45.19,8.93,170.6,0,44.07,8.93,28.04,13.73,81.18,8.91,70.38,29.12,28.84,7.94,29.9,0,327.2,8.93,2.62,9.94,28.73,3.44,7,9.62,10.55,0,11.37,0,2.72,0,35.72,24.27,18.85,1103.3,445.68,284.14,8.26,7.6,6.94,75.99,34.61,26.93,564,814,61.88,98.03
泉石狮办,3705,201402,石狮,1402,1.66805289,5.709067169,0,13810.16,-11677,0,0.062833549,1.783498589,0,127.35,-7141.67,0,50.96,2.83,1.14,0,51.14,2.83,0,0,50.96,2.83,31.57,0,96.43,2.83,76.99,13.5,33.44,1.49,39.8,0,272.38,2.83,2.05,0,35.56,4.02,4.92,2.49,7.46,0,7.53,0,4.46,0,47.77,34.28,28,479.85,382,258.39,2.83,1.81,1.29,0,24.73,18.57,271,45,43.54,95.56
泉石狮办,3705,201403,石狮,1403,2.835268897,-8.944411919,0,27958.7,14148.54,0,0.888217908,-3.230268435,0,2434.66,2307.31,0,36.31,8.17,7.15,7.76,46.96,8.44,2320.4,0,30.36,8.17,25.09,0,55.93,8.17,62.99,24.76,17.93,6.65,27.81,0,238.94,8.17,1.96,0,27.43,7.61,4.49,9.26,6.86,0,6.87,0,6.55,0,28.28,24.27,20.22,911.78,268.09,181.11,7.57,6.87,6.14,96.83,34.37,26.95,770,298,57.01,97.99
泉石狮办,3705,201404,石狮,1404,1.528528014,8.092847918,0,17120.02,-10838.68,0,1.81294626,-13.94834333,0,5348.07,2913.41,0,23.42,6.53,14.32,6.03,30.75,13.34,4.9,0,23.44,6.53,15.52,21.14,40.1,6.51,32.77,15.58,13.24,6.06,19.47,0,104.43,6.53,2.06,17.28,17.22,2.64,3.76,8.53,5.62,0,5.71,0,1.47,0,19.52,15.04,11.31,426.34,185.19,132.6,6.32,5.61,4.87,27.25,24.35,21.67,731,819,72.23,97.56
泉石狮办,3705,201405,石狮,1405,3.844643803,-66.30999701,0,41639.64,24519.62,0,1.589848822,60.27656094,0,4706.86,-641.21,0,52.18,14.99,31.7,14.13,66.54,38.64,3.59,0,53.11,14.99,45.31,22.08,69.78,14.96,64.58,42.1,36.46,10.91,42.4,0,219.69,14.99,2.17,2.39,25.3,25.57,6.52,14.02,9.81,0,9.88,0,6.11,0,43.45,33.41,27.64,1038.79,417.49,275.54,14.4,12.15,10.91,75.69,71.46,52.17,798,314,52.88,89.49
泉石狮办,3705,201406,石狮,1406,6.980733398,-2.48063372,0,50544.93,8905.29,0,2.081052962,-2.988697126,0,5564.16,857.3,0,69.91,11.52,76.87,11.43,54.58,14.68,117.53,0,69.84,11.52,21.6,7.87,156.45,11.56,47.42,25.56,107.42,8.9,24.35,0,501.68,11.52,1.72,6.58,22.36,10.63,5.06,10.09,7.18,0,7.32,0,2.22,0,53.13,26.04,19.3,1786.38,907.09,527.5,11.14,9.95,9.13,57.03,41.54,33.2,723,483,60.3,90.68
泉石狮办,3705,201407,石狮,1407,12.86839795,-334.7445645,0,91597.2,41052.27,0,1.242022213,8.949473426,0,2959.32,-2604.84,0,123.78,5.42,21.79,5.31,389.94,10.87,24.16,0,124.19,5.42,60.85,0,294.88,5.42,47.03,20.3,189.73,4.12,24.17,0,1273.57,5.42,2.13,0,20.42,9,4.12,4.36,6.26,0,6.36,0,4.24,0,94.06,23.95,18.05,3235.75,2020.65,1075.38,5.04,4.13,3.4,47.15,30.3,23.86,740,546,63.11,96.34
泉石狮办,3705,201408,石狮,1408,4.334967795,60.42182143,0,26161.6,-65435.6,0,0.518670184,106.6171031,0,1244.16,-1715.16,0,39.4,2.88,19.33,2.57,88.41,8.66,0,0,39.4,2.88,22.95,8.56,75.48,2.87,48.73,12.23,29.56,1.88,22.9,0,251.19,2.88,2.3,1.29,21.46,6.41,4.25,2.61,5.32,0,5.16,0,7.72,0,25.41,20.01,15.69,1574.57,410.33,254.28,2.52,1.98,1.56,41.78,20.59,14.82,664,432,63.7,99.31
泉石狮办,3705,201409,石狮,1409,4.741586847,-7.605708139,0,32678.1,6516.5,0,0.568005118,0.368086842,0,1026.27,-217.89,0,44.46,1.89,23.72,1.76,98.44,4.61,0,0,44.46,1.89,31.92,0,62.24,1.89,49.94,8.8,38.85,1.19,26.64,0,380.59,1.89,2.05,0,20.18,5.01,4.33,2.01,6.37,0,6.59,0,1.74,0,31.83,22.89,17.91,1357.92,463.32,285.25,1.78,1.39,1.05,13.38,11.4,9.48,735,543,58.37,100
泉石狮办,3705,201410,石狮,1410,16.33593898,-156.5019899,0,105031.74,72353.64,0,0.970158083,-112.3835822,0,1746.66,720.39,0,150.26,2.58,30.73,2.43,482.35,7.55,24048.9,0,81.68,2.58,209.69,0,68.38,2.58,176.65,5.25,107.29,2.51,25.35,0,3143.43,2.58,1.72,0,154.81,2.84,3.85,5,4.95,0,5.05,0,1.76,0,32.17,22.14,17.12,13789.63,2656.08,1365.86,2.41,1.84,1.09,21.59,17.21,16.19,699,677,61.23,100
泉石狮办,3705,201411,石狮,1411,3.181421108,60.05123182,0,15723.5,-89308.24,0,0.450265501,3.343817218,0,665,-1081.66,0,26.65,1.4,21.27,1.34,41.91,3.64,0,0,26.65,1.4,5.53,0,57.68,1.4,39.85,5.73,7.94,1.29,23.61,0,76.45,1.4,1.62,0,18.4,8.24,3.46,3,5.62,0,5.72,0,3.61,0,24.95,20.05,15.33,226.56,154.44,128.62,1.26,0.67,0.4,18.46,15.84,10.51,590,475,65.25,100
泉石狮办,3705,201412,石狮,1412,5.392846115,-20.00958089,0,30685.44,14961.94,0,1.954936705,-23.11176781,0,3092.6,2427.6,0,41.92,6.58,24.69,6.57,75.35,7.99,27.41,0,41.98,6.58,35.84,1.74,49.32,6.59,42.13,20.53,41.62,6.43,27.25,0,474.64,6.58,2.11,0.12,20.78,4.28,3.64,10.23,5.59,0,5.45,0,7.77,0,26.97,21.95,18.47,1590.89,428,253.67,6.1,5.58,4.97,62.23,26.07,21.06,732,470,50.96,99.36
泉石狮办,3705,201501,石狮,1501,3.048446731,148.2174494,1.781802307,17065.62,-13619.82,-8421.54,1.164483487,2.423173037,1.224454838,2248.02,-844.58,-5021,30.42,5.43,24.59,5.33,46.56,10.95,0,0,30.42,5.43,9.52,17.1,60.07,5.41,54.52,21.22,10.77,5.04,21.32,0,180.89,5.43,2.06,16.33,29.99,3.45,3.84,7.73,5.95,0,6.06,0,4.18,0,23.52,18.62,15.52,798.35,255.22,164.84,5.16,4.64,3.98,33.06,21.16,18.7,561,414,62.75,99.52
泉石狮办,3705,201502,石狮,1502,2.694502197,3.72144572,0.851284066,9885.3,-7180.32,-3924.86,1.816277196,-231.7145363,-37.31292011,3516.24,1268.22,3388.89,24.9,5.88,16.68,5.88,118.64,0,0,0,25.15,5.88,10.2,0,60.51,5.88,54.36,9.65,6.04,5.79,15.41,0,266.64,5.88,2.17,0,12.49,2.64,3.54,7.83,2.75,0,2.77,0,2.28,0,16.17,12.07,10.23,1171.55,280.15,159.57,5.57,5.07,4.42,43.03,21.79,19.19,397,598,74.31,99.83
泉石狮办,3705,201503,石狮,1503,2.537007705,-1.756893687,3.076504011,11186.56,1301.26,-16772.14,0.25295634,3.465041276,1.249498664,251.37,-3264.87,-2183.29,18.16,1.33,17.26,1.33,27.13,1.32,0,0,18.19,1.33,13.73,0,50.11,1.33,37.8,5.95,7.33,1.05,17.14,0,40.31,1.33,2.12,0,16.66,3.71,3.03,1.47,2.3,0,2.25,0,4.6,0,16.35,13.64,11.34,202.27,106.49,80.18,1.29,1.05,0.93,8.79,6.98,5.14,616,189,72.56,100
泉石狮办,3705,201504,石狮,1504,3.786516037,-169.4650015,0.044100641,16822,5635.44,-298.02,4.137803353,-20.82832536,0.161834887,5068.92,4817.55,-279.15,26,6.36,20.77,6.36,133.64,0,0,0,26,6.36,22.18,11.44,37.55,6.3,41.62,19.19,13.86,5.91,19.26,0,134.04,6.36,1.84,9.13,18.14,3.32,3.15,8.56,2.35,0,2.27,0,4.51,0,19.43,15.37,13.03,728.31,230.36,144.2,6.21,5.62,4.99,23.92,20.82,18.81,647,797,66.15,99.5
泉石狮办,3705,201505,石狮,1505,4.038773046,-3.181852154,3.7174407,17315.84,493.84,-24323.8,1.012209967,748.5883869,1.994673532,1234.8,-3834.12,-3472.06,28.48,2.1,27.57,2.1,73.86,0,0,0,28.48,2.1,18.72,0.88,40.07,2.12,55.93,17.47,6.41,1.64,27.27,55.98,62.39,2,2.92,0.88,25.11,4.01,4.86,2.67,4.3,21.11,4.28,0,5.44,21.11,23.43,17.52,14.02,535.18,239.66,160.54,1.79,1.12,0.73,38.06,20.89,14.54,608,588,59.54,99.15
泉石狮办,3705,201506,石狮,1506,3.773803318,3.53292277,12.07338914,16766.55,-549.29,-33778.38,1.357081653,-38.45679012,2.699007486,1670.9,436.1,-3893.26,23.85,2.45,23.64,2.45,38.41,3.14,0,0,23.85,2.45,14.43,1.09,33.3,2.48,44.13,20.6,6.61,2.16,18.88,0,124.72,2.45,2.4,1.09,19.06,4.33,5.35,3.25,3.51,0,3.46,0,5.64,0,20.24,15.1,12.21,382.99,190.84,129.06,2.11,1.46,0.95,40.6,21.47,16.07,703,682,68.14,99.71
泉石狮办,3705,201507,石狮,1507,3.569108218,5.63697235,24.81924688,14287.44,-2479.11,-77309.76,1.095338281,3.762152385,1.417434979,1421.3,-249.6,-1538.02,20.18,3.05,19.87,3.05,50.78,0,0,0,20.18,3.05,19.93,0.29,20.65,3.12,35.7,15.85,5.67,2.11,19.17,0,34.34,3.05,1.95,0.29,13.07,5.86,3.49,3.56,2.5,0,2.53,0,1.74,0,18.04,14.95,12.8,233.87,120.61,87.44,2.66,1.91,1.11,48.58,25.1,20.73,708,466,66.53,98.07
泉石狮办,3705,201508,石狮,1508,1.911793981,0.092052835,9.523092008,13982.67,-304.77,-12178.93,0.458605155,1.454313254,0.673894119,793.16,-628.14,-451,22.23,1.58,21.92,1.58,46.52,0,0,0,22.23,1.58,17.79,0.92,29.32,1.6,36.84,12.95,12.91,0.99,17.3,0,136.51,1.58,1.76,0.92,11.59,5.47,4.31,1.69,2.41,0,2.34,0,5.9,0,16.54,13.5,11.1,612.92,190.6,124.04,1.34,0.97,0.81,25.62,13.41,8.57,629,502,69.48,98.41
泉石狮办,3705,201509,石狮,1509,2.863445589,0.289521351,8.535421248,13199.76,-782.91,-19478.34,1.015899852,-0.650986294,-0.218619598,1169.58,376.42,143.31,20.37,2.02,20.45,2.02,2.62,0,0,0,20.4,2.02,24.85,0.91,11.71,2.06,36.21,12.36,3.72,1.7,18.92,0,52.36,2.02,1.14,0.9,12.45,3.39,5.28,3.01,3.89,0,3.89,0,4.36,0,17.7,13.93,11.96,306.18,144.22,97.1,1.81,1.19,0.87,25.4,18.26,12.53,648,579,68.21,99.31
泉石狮办,3705,201510,石狮,1510,3.892000658,-0.636843507,31.80178332,13866.49,666.73,-91165.25,1.591281422,-17.02520276,-0.253450968,1900.3,730.72,153.64,34.07,3.1,34.2,3.1,20.49,0,0,0,34.07,3.1,25.26,2.32,58.44,3.14,60.35,10.3,4.92,2.92,27.87,0,185.45,3.1,0.92,2.28,31.39,5.88,4.35,3.2,3,0,2.67,0,9.86,0,30.02,22.19,17.97,441.6,263.95,181.72,2.67,1.73,0.92,46.51,29.81,22.86,407,613,56.76,97.72
泉石狮办,3705,201511,石狮,1511,2.866164669,10.71339622,3.71055503,8876.7,-4989.79,-6846.8,1.834930053,-2.901625978,-203.8932035,2691.78,791.48,2026.78,28.18,4.06,28.37,3.99,16.73,19.55,1.53,0,28.35,4.06,16.84,3.12,56.97,4.13,42.61,13.01,6.82,3.69,19.28,0,166.9,4.06,1.56,1.84,18.22,3.61,2.74,4.56,3.07,0,3.09,0,2.04,0,20.17,16.09,14.11,861.77,270.1,157.12,3.8,3.11,2.34,32.41,22.15,19.57,315,663,66.67,99.25
泉石狮办,3705,201512,石狮,1512,1.958611122,3.095005559,11.55264573,7155.3,-1721.4,-23530.14,0.765990309,10.37243186,72.1209068,1231.52,-1460.26,-1861.08,18.3,1.79,18.37,1.79,9.57,2.06,0.26,0,18.73,1.79,17.18,1.85,22.04,1.79,28.68,16.48,4.38,1.56,18.68,0,12.82,1.79,1.04,1.19,8.53,4.38,1.59,2.1,2.15,0,1.55,0,9.06,0,17.13,14.56,13.53,169.93,91.44,61.33,1.59,1.2,1.1,24.75,13.23,8.16,391,688,65.47,99.13
泉石狮办,3705,201601,石狮,1601,3.571358635,-8.03709489,2.377711081,11234.46,4079.16,-5831.16,0.811610424,-1.216937767,5.61622696,1451.73,220.21,-796.29,33.14,2.23,33.42,2.21,9.66,17.49,0.03,0,33.23,2.23,29.98,0.58,43.69,2.25,60.15,12.67,4.98,2,27.38,0,116.02,2.23,2.16,0.58,17.37,2.69,1.88,2.33,9.97,0,8.06,0,25.3,0,30.63,23.84,18.02,313.9,220.8,173.32,2.04,1.42,1.04,23.34,17.94,12.97,339,651,67.55,99.54
泉石狮办,3705,201602,石狮,1602,1.822845958,7.088456919,3.862862866,3830.05,-7404.41,-6055.25,0.830506166,0.771227478,3.49058997,1012,-439.73,-2504.24,17.65,3.68,15.31,3.68,99.92,0,0,0,17.65,3.68,17.47,0,18.91,3.68,28.45,26.75,11.21,3.25,17.19,0,41.74,3.68,1.48,0,6.05,4.36,7.38,3.66,2.4,0,2.17,0,6.31,0,14.72,12.64,10.86,332.16,121.32,80.94,3.5,2.8,1.98,27.53,21.38,19.28,217,275,76.96,98.55
泉石狮办,3705,201603,石狮,1603,1.910149701,-2.007348293,8.475972953,7618.4,3788.35,-3568.16,1.887532279,-4.940947775,-4.399497584,3096.24,2084.24,2844.87,14.24,4.56,14.17,4.56,31.57,0,0,0,14.24,4.56,13.87,1.99,16.18,4.57,30.7,16.09,3.6,3.83,10.83,0,89.98,4.56,1.13,0.67,11.92,5.51,1.77,4.55,2.33,0,1.8,0,10.96,0,10.8,9.48,8.5,378.67,107.27,66.36,4.35,3.63,2.87,27.34,22.73,19.91,535,679,84.3,97.35
泉石狮办,3705,201604,石狮,1604,1.904430119,-1.81809236,45.90900646,8098.77,480.37,-8723.23,1.942734292,-2.097779607,0.747981977,4321.41,1225.17,-747.51,16.23,5.09,15.94,5.09,64.28,0,0,0,16.23,5.09,14.4,2.59,28.19,5.11,27.43,13.17,6.49,4.67,16.15,0,18.31,5.09,1.78,1.15,7.82,4.6,2.22,5.27,4.02,0,3.09,0,17.53,0,14.75,12.56,11.39,199.2,88.82,60.64,4.88,4.28,3.58,26.64,20.54,18.84,499,849,77.96,98.47
泉石狮办,3705,201605,石狮,1605,8.332310948,-52.77207416,-40.05403411,40559.2,32460.43,23243.36,3.532271618,-9.80511608,-7.690075081,6920.76,2599.35,5685.96,83.8,5.88,20,5.88,5166.48,0,0,0,83.8,5.88,47.09,2.94,425.18,5.9,36.52,11.53,122.88,5.74,16.14,0,2062.88,5.88,1.92,2.94,6.39,3.86,1.68,6.36,5.15,0,4.25,0,19.28,0,18.34,13.49,11.78,7938.95,1431.5,737.99,5.7,5.2,4.55,25.03,19.08,17.99,484,1177,75.83,99.32
泉石狮办,3705,201606,石狮,1606,3.291463425,168.4591162,4.46557331,15532.88,-25026.32,-1233.67,1.698118085,21.69343729,-2.463903707,3021.92,-3898.84,1351.02,37.16,3.74,37.19,3.74,34.68,0,0,0,37.16,3.74,0,0,0,0,51.19,15.4,18.07,3.49,23.33,0,327.8,3.74,1.31,1.24,15.51,2.71,3.12,4.05,8.13,0,6.52,0,17.63,0,23.01,18.25,14.38,1502.29,413.54,246.71,3.43,2.85,2.09,35.1,20.87,18.8,418,808,71.05,99.26
泉石狮办,3705,201607,石狮,1607,2.579674037,7.746133347,57.52771067,10496.64,-5036.24,-3790.8,1.471247559,14.20462046,-2.43193792,2656.08,-365.84,1234.78,19.88,5.27,19.83,5.27,49.04,0,0,0,19.88,5.27,0,0,0,0,32.84,11.11,11.26,5.08,18.06,0,55.17,5.27,2.58,4.76,9.37,4.18,3.75,6.25,6.73,0,4.22,0,25.22,0,17.73,14.78,12.55,245,118.42,87,5.09,4.56,3.87,23.96,18.9,18.02,528,504,77.08,99.6
泉石狮办,3705,201608,石狮,1608,1.98453592,16.80157326,1.813796383,8330.85,-2165.79,-5651.82,2.252344666,-11.06639914,-15.40837669,4426.56,1770.48,3633.4,16.83,4.64,16.7,4.64,38.11,0,0,0.73,16.83,4.65,0,0,0,0,29.24,10.87,6.75,4.49,15.47,0,71.7,4.64,1.23,0.4,10.31,3.9,2.4,5.43,4.67,0,3.41,0,16.89,0,14.22,11.77,10.96,337.16,116.1,70.26,4.45,3.9,3.17,25.25,19.06,17.99,495,954,83.64,99.37
泉石狮办,3705,201609,石狮,1609,1.347923785,8.0183918,56.55664444,6043.02,-2287.83,-7156.74,1.606609306,3.588206398,-5.523865479,2128.57,-2297.99,958.99,13.34,3.23,13.37,3.23,5.76,0,0,0,13.34,3.23,0,0,0,0,24.04,19.03,4.49,3.06,12.98,0,19.98,3.23,1.21,0.51,5.78,4.81,1.02,4.2,4.8,0,3.75,0,19.92,0,12.7,11.34,10.53,84.93,52.43,38.76,3.04,2.43,1.63,23.39,18.85,17.84,453,659,84.99,99.7
