cus,cus_code,mon,mon_axis,influence,contribution,mount_i,total_time_i,total_time_change_i,mount_e,total_time_e,total_time_change_e,spend_time_i_1,spend_time_i_0,spend_time_e_1,spend_time_e_0,rate24_i_1,rate24_i_0,rate24_e_1,rate24_e_0,w_rate_ie,w_rate_i,w_rate_e,check_rate_ie,check_rate_i,check_rate_e,catch_rate_ie,catch_rate_i,catch_rate_e, bill_num_ie, bill_num_i, bill_num_e, bill_rate_ie, bill_rate_i, bill_rate_e,kqy_num_ie,kqy_num_i,kqy_num_e,kqy_rate_ie,kqy_rate_i,kqy_rate_e,kgq_num_ie,kgq_num_i,kgq_num_e,kgq_rate_ie,kgq_rate_i,kgq_rate_e
海沧保税港区港口功能区,3708,201405,1405,16.75 ,16.27 ,2845,181397.2,-6015.08,53604,103991.76,12591.36,63.76,0,1.94,0,37.96,0,98.25,0,0,0,0,5.68,30.16,4.39,17.73,12,19.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201406,1406,22.68 ,4.78 ,3102,164250.9,-17146.3,56722,86784.66,-17207.1,52.95,0,1.53,0,58.8,0,98.88,0,0,0,0,3.87,24.28,2.76,21.96,22.94,21.48,1509,1465,44,2.62,57.36,0.08,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201407,1407,11.52 ,670.93 ,4070,81969.8,-82281.1,65599,71502.91,-15281.75,20.14,0,1.09,0,89.02,0,98.94,0,0,0,0,4.56,18.96,3.67,21.89,28.89,19.65,2117,2061,56,3.23,63.34,0.09,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201408,1408,10.98 ,14.49 ,3567,66274.86,-15694.94,62622,98942.76,27439.85,18.58,0,1.58,0,86.88,0,98.27,0,0,0,0,5.59,22.26,4.64,19.99,28.72,17.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201409,1409,10.68 ,-8.54 ,3491,73590.28,7315.42,56186,62366.46,-36576.3,21.08,0,1.11,0,85.33,0,98.88,0,0,0,0,5.51,28.65,4.07,17.98,27,14.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201410,1410,7.46 ,55.39 ,3062,47981.54,-25608.74,51969,62882.49,516.03,15.67,0,1.21,0,85.3,0,98.9,0,0,0,0,4.2,24.75,2.98,13.73,17.81,11.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201411,1411,11.63 ,-6.39 ,2829,57485.28,9503.74,49776,40816.32,-22066.17,20.32,0,0.82,0,84.45,0,99.24,0,0,0,0,3.63,21.63,2.6,12.58,18.79,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201412,1412,10.53 ,-3.26 ,3527,59923.73,2438.45,57096,66802.32,25986,16.99,0,1.17,0,83.41,0,98.9,0,0,0,0,5.14,24.27,3.96,13.58,22.2,10.31,1840,1805,35,3.11,61.75,0.06,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201501,1501,11.72 ,-61.71 ,3097,65594.46,5670.73,61800,74778,7975.68,21.18,0,1.21,0,80.27,0,98.66,0,95.07,9.27,99.37,4.47,21.06,3.64,12.62,17.48,11.2,1704,1671,33,2.63,53.97,0.05,1,1,0,0,0.03,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201502,1502,10.61 ,13.83 ,1919,38917.32,-26677.14,54936,93391.2,18613.2,20.28,0,1.7,0,81.71,0,98.29,0,96.47,12.92,99.39,4.03,25.85,3.27,9.64,11.29,9.19,1096,1056,40,1.93,55.06,0.07,1,1,0,0,0.05,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201503,1503,12.41 ,-21.33 ,3067,54715.28,15797.96,29730,32108.4,-61282.8,17.84,0,1.08,0,81.87,0,98.98,0,91.7,16.66,99.44,6.42,26.61,4.33,12.36,14.46,11.02,1655,1639,16,5.05,53.47,0.05,4,4,0,0.01,0.13,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201504,1504,11.52 ,106.29 ,3262,51180.78,-3534.5,48108,51956.64,19848.24,15.69,3.52,1.08,0,82.77,100,99.07,0,95.99,46.03,99.38,4.6,25.42,3.18,9.53,8.07,10.31,1709,1320,389,3.33,40.43,0.81,5,5,0,0.01,0.15,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201505,1505,13.76 ,-50.31 ,3082,58989.48,7808.7,51577,54671.62,2714.98,19.14,0,1.06,0,77.13,0,99.03,0,98,73.23,99.48,4.12,26.67,2.78,11.14,8.03,12.92,1579,1216,363,2.89,39.45,0.7,7,7,0,0.01,0.23,0,96,0,96,0.18,0,0.19
海沧保税港区港口功能区,3708,201506,1506,17.02 ,-106.92 ,3637,75613.23,16623.75,55677,66812.4,12140.78,20.79,0,1.2,0,74.98,0,98.88,0,97.93,74.51,99.46,5.04,30.74,3.36,13.89,8.77,16.96,2022,1629,393,3.41,44.79,0.71,4,4,0,0.01,0.11,0,30,0,30,0.05,0,0.05
海沧保税港区港口功能区,3708,201507,1507,22.23 ,-30.39 ,4449,88980,13366.77,48588,76769.04,9956.64,20,0,1.58,0,72.78,0,98.36,0,97.49,76.22,99.44,6.56,28.34,4.56,18.06,16.34,19.04,2873,2521,352,5.42,56.68,0.72,5,4,1,0.01,0.09,0,3,1,2,0.01,0.02,0
海沧保税港区港口功能区,3708,201508,1508,16.93 ,-10.52 ,3998,123818.06,34838.06,66335,84908.8,8139.76,30.97,0,1.28,0,66.98,0,98.86,0,98.8,86.74,99.53,3.64,29.21,2.09,21.31,21.66,21.02,3200,2326,874,4.55,58.18,1.32,4,4,0,0.01,0.1,0,1,0,1,0,0,0
海沧保税港区港口功能区,3708,201509,1509,24.58 ,3.88 ,3786,113314.98,-10503.08,55740,47379,-37529.8,29.93,0,0.85,0,62.81,0,99.43,0,99,90.12,99.61,3.23,31.43,1.31,43.36,52.77,28.04,2939,1870,1069,4.94,49.41,1.92,6,6,0,0.01,0.16,0,155,0,155,0.26,0,0.28
海沧保税港区港口功能区,3708,201510,1510,23.97 ,26.66 ,3213,85401.54,-27913.44,49761,49761,2382,26.58,0,1,0,67.76,0,99.31,0,98.89,89.32,99.51,3.28,27.26,1.73,29.63,41.1,17.93,2443,1492,951,4.61,46.44,1.91,15,15,0,0.03,0.47,0,236,0,236,0.45,0,0.47
海沧保税港区港口功能区,3708,201511,1511,20.28 ,48.52 ,3059,62801.27,-22600.27,44127,59130.18,9369.18,20.53,0,1.34,0,72.47,0,99.45,0,98.67,89.28,99.32,3.11,22.26,1.78,19.77,23.35,16.67,2558,1624,934,5.42,53.09,2.12,3,3,0,0.01,0.1,0,157,0,157,0.33,0,0.36
海沧保税港区港口功能区,3708,201512,1512,17.03 ,1.05 ,3273,62219.73,-581.54,59081,73851.25,14721.07,19.01,0,1.25,0,72.2,0,99.46,0,98.88,86.01,99.6,2.32,21.26,1.27,9.68,8.05,11.19,3328,1957,1371,5.34,59.79,2.32,2,2,0,0,0.06,0,155,0,155,0.25,0,0.26
海沧保税港区港口功能区,3708,201601,1601,25.61 ,-36.13 ,3108,80559.36,18339.63,64139,94284.33,20433.08,25.92,0,1.47,0,67.57,0,99.5,0,98.81,84.88,99.48,2.24,21.81,1.29,11.71,5.01,17.21,3612,1870,1742,5.37,60.17,2.72,1,1,0,0,0.03,0,130,0,130,0.19,0,0.2
海沧保税港区港口功能区,3708,201602,1602,22.17 ,32.52 ,2212,46584.72,-33974.64,40312,64902.32,-29382.01,21.06,0,1.61,0,70.21,0,99.03,0,98.92,87.84,99.53,2.69,23.19,1.57,12.06,6.43,16.64,2502,1397,1105,5.88,63.16,2.74,0,0,0,0,0,0,42,0,42,0.1,0,0.1
海沧保税港区港口功能区,3708,201603,1603,27.19 ,-32.78 ,3406,108447.04,61862.32,42664,58876.32,-6026,31.84,0,1.38,0,57.9,0,98.65,0,98.71,88.08,99.55,5.45,34.62,3.13,12.57,13.06,12.14,3081,2080,1001,6.69,61.07,2.35,1,1,0,0,0.03,0,94,0,94,0.2,0,0.22
海沧保税港区港口功能区,3708,201604,1604,19.57 ,95.50 ,2723,83214.88,-25232.16,48771,89738.64,30862.32,30.56,0,1.84,0,58.98,0,99.08,0,98.9,86.23,99.61,4,33.82,2.34,13.59,13.25,13.87,2822,1693,1129,5.48,62.17,2.31,2,2,0,0,0.07,0,86,1,85,0.17,0.04,0.17
海沧保税港区港口功能区,3708,201605,1605,20.53 ,-27.18 ,3020,99931.8,16716.92,53287,75134.67,-14603.97,33.09,0,1.41,0,60.5,0,99.25,0,99.03,87.28,99.69,3.27,33.01,1.58,19.08,19.56,18.51,3286,1989,1297,5.84,65.86,2.43,3,3,0,0.01,0.1,0,95,0,95,0.17,0,0.18
海沧保税港区港口功能区,3708,201606,1606,27.97 ,-215.88 ,3709,132003.31,32071.51,51365,79615.75,4481.08,35.59,0,1.55,0,58.78,0,99.16,0,98.85,88.35,99.61,3.42,29.47,1.54,16.52,16.38,16.71,3441,2498,943,6.25,67.35,1.84,3,3,0,0.01,0.08,0,82,0,82,0.15,0,0.16
海沧保税港区港口功能区,3708,201607,1607,25.55 ,43.15 ,3582,103949.64,-28053.67,53698,74103.24,-5512.51,29.02,0,1.38,20.12,61.78,0,99.43,100,99.06,90.03,99.66,3.47,26.33,1.95,13.82,13.15,14.42,3477,2474,1003,6.07,69.07,1.87,4,4,0,0.01,0.11,0,25,0,25,0.04,0,0.05
海沧保税港区港口功能区,3708,201608,1608,27.56 ,-91.07 ,3931,115689.33,11739.69,63109,82672.79,8569.55,29.43,0,1.31,0,62.45,0,99.19,0,99.03,88.71,99.67,3.15,26.02,1.72,12.22,9.58,14.71,3916,2801,1115,5.84,71.25,1.77,3,3,0,0,0.08,0,5,0,5,0.01,0,0.01
海沧保税港区港口功能区,3708,201609,1609,34.55 ,-137.38 ,3734,154886.32,39196.99,43178,50518.26,-32154.53,41.48,0,1.17,0,59.37,0,99.16,0,98.93,90.22,99.69,3.92,23.89,2.19,13.88,12.67,15.03,3420,2623,797,7.29,70.25,1.85,1,1,0,0,0.03,0,1,0,1,0,0,0
海沧保税港区港口功能区,3708,201610,1610,28.87 ,51.50 ,3174,96965.7,-57920.62,50767,49751.66,-766.6,30.55,0,0.98,0,63.89,0,99.32,100,98.97,86.67,99.74,2.51,22.98,1.23,18.75,16.46,21.41,3047,2188,859,5.65,68.94,1.69,5,5,0,0.01,0.16,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201611,1611,25.43 ,-10.07 ,3466,104534.56,7568.86,56611,53780.45,4028.79,30.16,0,0.95,0,63.42,0,99.56,0,98.99,87.65,99.68,2.55,21.64,1.38,18.04,12.4,23.46,3423,2456,967,5.7,70.86,1.71,3,3,0,0,0.09,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201612,1612,22.41 ,584.12 ,3511,91601.99,-12932.57,62256,71594.4,17813.95,26.09,0,1.15,0,64.06,0,99.4,0,99.12,87.87,99.76,3.22,19.2,2.32,16.29,10.09,19.18,3487,2455,1032,5.3,69.92,1.66,2,2,0,0,0.06,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201701,1701,27.93 ,-5.63 ,3226,95392.82,3790.83,62522,99409.98,27815.58,29.57,0,1.59,0,63.83,0,98.75,0,99.08,86.08,99.75,3.33,19.57,2.48,16.61,10.99,18.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201702,1702,32.48 ,-53.47 ,3364,105057.72,9664.9,38999,47968.77,-51441.21,31.23,74.24,1.23,0,65.4,0,99.32,0,98.89,89.21,99.73,3.24,20.91,1.7,17.04,10.86,23.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201703,1703,38.24 ,-47.86 ,4113,197588.52,92530.8,56562,80318.04,32349.27,48.04,0.59,1.42,0,60.35,100,99.07,0,98.97,88.27,99.75,3.57,21.76,2.25,15.58,8.57,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区港口功能区,3708,201704,1704,33.99 ,51.77 ,3321,133703.46,-63885.06,51401,58597.14,-21720.9,40.26,0,1.14,0,59.23,0,99.5,0,99.1,89.55,99.72,3.14,24.9,1.73,13.09,6.39,19.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201401,1401,0.22 ,0.00 ,486,2274.48,0,1421,2870.42,0,4.68,31.15,2.02,14.47,97.33,81.01,99.3,87.3,0,0,0,2.79,4.12,2.1,8.42,4.17,12.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201402,1402,0.54 ,-1.07 ,472,4460.4,2185.92,924,1496.88,-1373.54,9.45,22.78,1.62,18.98,96.19,77.72,99.57,76.99,0,0,0,1.53,2.32,0.97,9.8,6.25,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201403,1403,0.29 ,0.99 ,551,2887.24,-1573.16,1467,2934,1437.12,5.24,28.05,2,13.69,96.91,79.81,99.32,82.97,0,0,0,1.44,2.65,0.71,4.62,4.44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201404,1404,0.39 ,-1.14 ,572,4415.84,1528.6,1456,2839.2,-94.8,7.72,21.82,1.95,15.43,95.63,74.78,99.31,78.18,0,0,0,1.11,2.07,0.5,10.91,12.5,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201405,1405,0.38 ,0.83 ,606,4108.68,-307.16,1412,2527.48,-311.72,6.78,22.74,1.79,15.87,95.38,78.62,99.36,79.05,0,0,0,1.1,1.8,0.64,5.88,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201406,1406,0.41 ,0.32 ,512,2949.12,-1159.56,1340,2626.4,98.92,5.76,18.61,1.96,14.96,97.66,76.52,99.63,79.85,0,0,0,1.65,2.39,1.19,17.81,24.39,9.38,130,125,5,3,7.34,0.19,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201407,1407,0.47 ,-3.45 ,620,3372.8,423.68,1473,2312.61,-313.79,5.44,18.83,1.57,14.19,98.39,85.95,99.59,82.59,0,0,0,1.69,1.86,1.57,11.25,17.14,6.67,139,129,10,3.01,6.93,0.36,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201408,1408,0.41 ,0.84 ,603,2466.27,-906.53,1401,1681.2,-631.41,4.09,19.27,1.2,15.87,95.19,72.78,99.14,74.39,0,0,0,2.24,2.71,1.93,4.21,4.44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201409,1409,0.27 ,0.67 ,574,1894.2,-572.07,1237,1583.36,-97.84,3.3,22.62,1.28,15.41,97.56,77.94,99.6,79.26,0,0,0,1.59,2.26,1.14,8.82,7.69,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201410,1410,0.61 ,-4.44 ,581,3944.99,2050.79,1405,1362.85,-220.51,6.79,11.58,0.97,10.83,98.28,85.95,99.79,82.55,0,0,0,0.98,1.78,0.55,9.3,11.11,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201411,1411,0.68 ,0.39 ,612,3359.88,-585.11,1480,1302.4,-60.45,5.49,17.37,0.88,12.91,90.36,80.19,99.66,79.23,0,0,0,1.46,2.7,0.84,3.39,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201412,1412,1.09 ,-3.82 ,910,6215.3,2855.42,1534,1718.08,415.68,6.83,17.31,1.12,16.76,96.26,84.92,99.67,74.82,0,0,0,0.93,1.62,0.52,6.67,7.69,4.76,215,199,16,2.91,6,0.39,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201501,1501,0.17 ,57.19 ,604,960.36,-5254.94,1696,1238.08,-480,1.59,21.53,0.73,19.35,98.68,73.94,99.29,72.76,43.33,30.2,50.62,1.8,1.97,1.71,5.41,10.71,2.17,222,215,7,5.18,14.04,0.25,4,2,2,0.09,0.13,0.07,221,171,50,5.15,11.17,1.81
海沧保税港区保税加工物流功,3709,201502,1502,0.20 ,0.12 ,445,725.35,-235.01,1471,794.34,-443.74,1.63,15.47,0.54,13.11,97.98,79.86,99.73,84.74,51.09,50,51.71,1.74,3.41,1.15,0,0,0,111,109,2,2.76,7.52,0.08,5,4,1,0.12,0.28,0.04,157,117,40,3.9,8.07,1.55
海沧保税港区保税加工物流功,3709,201503,1503,0.24 ,-0.42 ,675,1039.5,314.15,1497,913.17,118.83,1.54,19.55,0.61,12.07,97.48,77.96,99.47,81.81,54.11,58.31,51.45,1.7,2.47,1.33,4.55,6.45,2.86,139,136,3,3.14,7.94,0.11,1,1,0,0.02,0.06,0,240,199,41,5.42,11.62,1.51
海沧保税港区保税加工物流功,3709,201504,1504,0.16 ,9.35 ,792,728.64,-310.86,1561,359.03,-554.14,0.92,15.24,0.23,13.19,98.23,83.38,99.81,81.9,54.22,61.76,48.94,1.57,1.83,1.44,20.29,0,33.33,49,46,3,0.97,2.21,0.1,6,5,1,0.12,0.24,0.03,215,167,48,4.24,8.01,1.61
海沧保税港区保税加工物流功,3709,201505,1505,0.42 ,-7.04 ,698,1821.78,1093.14,1645,230.3,-128.73,2.61,14.23,0.14,13.51,98.14,80.97,99.76,83.91,62.93,66.41,60.76,0.87,1.58,0.54,10.81,19.05,0,49,40,9,1.03,2.18,0.31,5,4,1,0.1,0.22,0.03,205,166,39,4.29,9.06,1.32
海沧保税港区保税加工物流功,3709,201506,1506,0.19 ,6.17 ,756,861.84,-959.94,1457,393.39,163.09,1.14,15.9,0.27,8.87,98.28,74.75,99.59,85.79,68.37,68.55,68.25,1.39,2.28,0.94,3.33,6.06,0,67,60,7,1.37,2.98,0.24,1,1,0,0.02,0.05,0,241,194,47,4.92,9.63,1.63
海沧保税港区保税加工物流功,3709,201507,1507,0.25 ,-0.34 ,625,1012.5,150.66,1220,1756.8,1363.41,1.62,22.25,1.44,15.23,96.8,73.91,97.13,83.4,58.91,58.23,59.4,2.54,3.1,2.22,6.06,6.82,5.45,65,59,6,1.54,3.36,0.24,3,2,1,0.07,0.11,0.04,231,175,56,5.46,9.98,2.26
海沧保税港区保税加工物流功,3709,201508,1508,0.17 ,-0.07 ,731,1228.08,215.58,1720,688,-1068.8,1.68,17.75,0.4,8.18,96.31,79.58,99.3,87.87,82.14,77.89,84.77,1.6,3,0.96,8.82,7.5,10.71,84,61,23,1.76,3.34,0.78,3,3,0,0.06,0.16,0,280,201,79,5.86,11.01,2.67
海沧保税港区保税加工物流功,3709,201509,1509,0.12 ,0.24 ,865,570.9,-657.18,1461,423.69,-264.31,0.66,18.58,0.29,10.28,99.19,69,99.59,85.79,76.5,72.61,79.4,0.84,1.27,0.6,5,4.55,5.56,104,79,25,1.98,3.52,0.83,4,2,2,0.08,0.09,0.07,231,177,54,4.4,7.89,1.79
海沧保税港区保税加工物流功,3709,201510,1510,1.04 ,-3.00 ,738,3712.14,3141.24,1433,1017.43,593.74,5.03,17.43,0.71,10.16,89.97,80.53,98.6,83.26,76.51,71.71,79.96,1.99,1.45,2.28,4.65,13.64,1.56,108,78,30,2.24,3.89,1.07,18,17,1,0.37,0.85,0.04,184,147,37,3.82,7.33,1.32
海沧保税港区保税加工物流功,3709,201511,1511,0.30 ,6.00 ,632,916.4,-2795.74,1433,1046.09,28.66,1.45,18.75,0.73,9.68,98.26,77.71,98.74,85.55,77.84,71.67,81.94,1.51,1.07,1.73,0,0,0,101,68,33,2.19,3.68,1.19,10,10,0,0.22,0.54,0,214,159,55,4.63,8.61,1.98
海沧保税港区保税加工物流功,3709,201512,1512,0.35 ,-0.63 ,686,1269.1,352.7,1664,715.52,-330.57,1.85,14.16,0.43,12.04,97.67,79.99,99.28,82.55,71.61,65.94,75.72,1.43,1.2,1.55,12.64,0,17.46,185,142,43,2.62,4.79,1.05,5,5,0,0.07,0.17,0,243,201,42,3.45,6.78,1.03
海沧保税港区保税加工物流功,3709,201601,1601,0.94 ,-3.33 ,670,2961.4,1692.3,1730,761.2,45.68,4.42,23.64,0.44,13.58,97.31,71.99,99.77,78.57,70.73,58.38,77.65,1.2,1.31,1.14,0,0,0,166,156,10,3.79,9.9,0.36,5,3,2,0.11,0.19,0.07,246,195,51,5.61,12.37,1.82
海沧保税港区保税加工物流功,3709,201602,1602,0.25 ,2.33 ,480,523.2,-2438.2,1287,386.1,-375.1,1.09,22.74,0.3,11.56,99.17,70.87,99.77,88.18,82,75.68,85.79,0.77,1.29,0.56,0,0,0,92,66,26,2.47,4.73,1.12,3,3,0,0.08,0.22,0,176,144,32,4.73,10.32,1.37
海沧保税港区保税加工物流功,3709,201603,1603,0.15 ,-0.04 ,939,591.57,68.37,1859,873.73,487.63,0.63,27.39,0.47,11.19,99.15,72.26,99.14,86.25,80.05,74.69,83.64,1.58,1.03,1.87,1.23,0,1.59,134,116,18,2.39,5.17,0.53,4,2,2,0.07,0.09,0.06,231,185,46,4.12,8.24,1.37
海沧保税港区保税加工物流功,3709,201604,1604,0.26 ,-1.92 ,718,1098.54,506.97,1933,502.58,-371.15,1.53,20.76,0.26,14.68,98.47,76.9,99.74,82.13,77.09,68.76,81.94,0.57,0.97,0.39,0,0,0,170,125,45,3.2,6.38,1.34,7,5,2,0.13,0.26,0.06,226,161,65,4.25,8.22,1.93
海沧保税港区保税加工物流功,3709,201605,1605,0.72 ,-3.91 ,745,3501.5,2402.96,1593,318.6,-183.98,4.7,27.52,0.2,11.66,94.5,74.47,99.81,88.73,79.09,72.66,83.33,0.57,0.95,0.37,0,0,0,142,116,26,2.91,5.97,0.88,14,4,10,0.29,0.21,0.34,259,202,57,5.3,10.4,1.94
海沧保税港区保税加工物流功,3709,201606,1606,0.48 ,8.32 ,693,2266.11,-1235.39,1399,405.71,87.11,3.27,23.72,0.29,17.8,95.53,72.19,99.93,80.57,74.62,70.21,77.72,1.29,2.77,0.53,6.78,9.3,0,133,107,26,2.59,5.04,0.86,7,5,2,0.14,0.24,0.07,245,183,62,4.76,8.61,2.05
海沧保税港区保税加工物流功,3709,201607,1607,1.13 ,-3.59 ,838,4600.62,2334.51,1706,699.46,293.75,5.49,28.35,0.41,15.76,93.91,67.47,99.65,80.84,72.87,66.39,77.3,2.11,5.1,0.41,0.96,1.1,0,186,150,36,3.52,6.99,1.15,4,1,3,0.08,0.05,0.1,210,162,48,3.97,7.55,1.53
海沧保税港区保税加工物流功,3709,201608,1608,0.15 ,30.92 ,842,614.66,-3985.96,1523,563.51,-135.95,0.73,34.04,0.37,13.62,99.05,73.97,99.61,85.06,74.34,68.92,78.29,0.6,0.79,0.48,0,0,0,175,140,35,3.27,6.19,1.13,20,7,13,0.37,0.31,0.42,224,159,65,4.18,7.03,2.1
海沧保税港区保税加工物流功,3709,201609,1609,2.31 ,-34.19 ,775,10369.5,9754.84,1626,308.94,-254.57,13.38,36.6,0.19,15.77,84.13,71.22,99.94,78.13,72.93,66.27,77.59,0.38,0.75,0.19,0,0,0,206,159,47,3.75,7.03,1.45,8,2,6,0.15,0.09,0.19,209,153,56,3.8,6.76,1.73
海沧保税港区保税加工物流功,3709,201610,1610,0.31 ,8.30 ,637,1038.31,-9331.19,1869,429.87,120.93,1.63,27.49,0.23,12.47,98.27,73.21,99.89,85.74,75.47,66.68,80.7,0.49,0.84,0.33,12.5,23.08,0,151,121,30,2.81,6.04,0.89,5,3,2,0.09,0.15,0.06,193,121,72,3.6,6.04,2.14
海沧保税港区保税加工物流功,3709,201611,1611,0.47 ,-1.19 ,836,1931.16,892.85,1675,335,-94.87,2.31,29.83,0.2,15.62,97.97,70.78,99.94,79.76,73.23,67.1,77.54,0.31,0.53,0.18,6.25,10,0,194,159,35,3.4,6.74,1.04,6,2,4,0.11,0.08,0.12,284,194,90,4.97,8.22,2.68
海沧保税港区保税加工物流功,3709,201612,1612,0.24 ,43.37 ,656,970.88,-960.28,2022,465.06,130.06,1.48,18.57,0.23,21.46,98.48,80.44,99.8,73.32,66.05,57.38,71.89,0.8,1.5,0.46,0,0,0,340,260,80,4.25,8.06,1.67,7,1,6,0.09,0.03,0.13,203,135,68,2.53,4.18,1.42
海沧保税港区保税加工物流功,3709,201701,1701,0.26 ,0.13 ,529,883.43,-87.45,1615,2648.6,2183.54,1.67,29.37,1.64,23.68,98.68,75.75,98.39,75.51,70.66,56,78.09,1.11,1.39,0.97,9.76,5.88,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201702,1702,0.15 ,2.15 ,718,495.42,-388.01,1563,437.64,-2210.96,0.69,39.21,0.28,17.79,98.75,59.72,99.42,74.95,73.28,66.45,77.85,0.7,1.27,0.4,3.13,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201703,1703,0.30 ,-0.53 ,748,1525.92,1030.5,2001,360.18,-77.46,2.04,28.31,0.18,21.43,98.26,61.8,99.75,82.68,73.49,64.83,78.82,0.4,0.66,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
海沧保税港区保税加工物流功,3709,201704,1704,0.36 ,0.10 ,668,1402.8,-123.12,2160,216,-144.18,2.1,29.48,0.1,31.55,97.9,65.22,99.91,78.94,75.7,65.76,81.11,0.52,0.68,0.45,7.14,9.09,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻高崎办事处,3710,201401,1401,0.00 ,0.00 ,0,0,0,17,26.01,0,0,28.7,1.53,17.74,0,65.17,100,74.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻高崎办事处,3710,201402,1402,0.00 ,0.00 ,0,0,0,14,36.96,10.95,0,29.59,2.64,19.58,0,72,100,79.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻高崎办事处,3710,201403,1403,0.00 ,0.00 ,0,0,0,10,15.8,-21.16,0,39.81,1.58,16.82,0,59.07,100,88.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻高崎办事处,3710,201404,1404,0.00 ,0.00 ,0,0,0,19,30.97,15.17,0,25.23,1.63,6.45,0,76.41,100,95.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻高崎办事处,3710,201405,1405,0.00 ,0.00 ,0,0,0,12,45.72,14.75,0,26.54,3.81,11.94,0,65.65,100,82.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
驻高崎办事处,3710,201406,1406,0.00 ,0.00 ,0,0,0,8,8.64,-37.08,0,26.18,1.08,8.79,0,78.23,100,85,0,0,0,0,0,0,0,0,0,4,4,0,0.22,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
